id,category,text,relevantText
113,76,"
ich hatte ihr programm PC care 2011 installiert. Gestern wollte ich das Programm starten.
Fehlermeldung -9.
Habe Programm deinstalliert und Ihr Wiederherstellungsprogramm aus dem Internet gestartet.
Danach PC Care neu installiert. Programm funktioniert.
Heute wollte ich Saeles firstclass 19 und Produkt im IT Katalog 11 starten.
Fehlermeldung -9. Was ist da los?
Es kann doch wohl nicht sein das ich jetzt diese Programme auch neu installieren muss!!

    
        ","Heute wollte ich Saeles firstclass 19 und Produkt im IT Katalog 11 starten.
Fehlermeldung -9. Was ist da los?"
114,76,"
Auch beim Start von Warehouse Super Produkt Designer bekomme ich weiterhin eine Fehlermeldung. Das Programm konnte nicht ausgeführt werden. Eventuell ist der Programmordner beschädigt. Eine Neuinstallation der Software könnte das Problem beheben. Sollte dieser Fehler erneut auftreten, wenden Sie sich bitte an den Helpdesk. Fehlercode:-9.

    
        ",Auch beim Start von Warehouse Super Produkt Designer bekomme ich weiterhin eine Fehlermeldung. Das Programm konnte nicht ausgeführt werden.
115,76,"
ich versuche seit zwei Stunden mein legal im Laden erworbenes Programm zu starten. Leider
erscheint die Fehlermeldung -9 beim ausführen.

    
        ","Leider
erscheint die Fehlermeldung -9 beim ausführen."
116,76,"
Besitze Warehouse Produkte im IT  OFFICE Katalog 12 deluxe. Habe meine
Festplatte D: von 75 GB auf 120 GB erweiter und jetzt kommt beim Programmstart die
Meldung, Das Programm konnte nicht ausgeführt werden, eventuell ist der
Program-Order beschädigt. Fehlercode 9

Was kann ich machen?

    
        ","Habe meine
Festplatte D: von 75 GB auf 120 GB erweiter und jetzt kommt beim Programmstart die
Meldung, Das Programm konnte nicht ausgeführt werden, eventuell ist der
Program-Order beschädigt. Fehlercode 9"
117,76,"
Guten Tag,

leider hatte ich lt. Ihren Anweisungen keinen Erfolg, Fehlercode -9 beim ausführen des
Programms erscheint noch immer!

Ersuche um Hilfestellung,

    
        ","leider hatte ich lt. Ihren Anweisungen keinen Erfolg, Fehlercode -9 beim ausführen des
Programms erscheint noch immer!"
118,76,"
Ich hatte dem XLS creator installiert und er lief ca 6 monate ohne Probleme.

Dann wollte ich ihn ende August starten und da kam die Fehlermeldung
Installation Beschädigt neuinstallieren oder Helpdesk kontaktieren.

    
        ","Dann wollte ich ihn ende August starten und da kam die Fehlermeldung
Installation Beschädigt neuinstallieren oder Helpdesk kontaktieren."
119,76,"
Ich bekomme immer die Fehlercodmeldung 9
Daraufhin habe ich mich nach Ihren Ausführungen verhalten, Programm deinstalliert und über
den Helpdesk Ihren Download installiert, danach das Programm und erneut gestartet.
Die Fehlermeldung kommt erneut.
Was kann ich jetzt machen?

    
        ",Ich bekomme immer die Fehlercodmeldung 9
120,76,"
fehlercode -9

    
        ",fehlercode -9
121,76,"
Hallo, Ich besitze schon seit längerer Zeit das Prozessprogramm Sales firstclass 19 Ultimate und habe sehr gute Abläufe erstellen können. Um auf dem Stand der Technik zu bleiben habe ich mir einen MTX-CR558 von Systech gekauft. Der Rechner wurde für die neuen Anforderungen ebenfals ausgerüstet. Beim aufspielen des Programmes traten keinerlei Fehler auf. Ablaufübertragung wird mit hilfe von RAT Programm von Systech ausgeführt. Jetzt kommt mein Problem. Das Programm von sales firstclass 19 lässt sich nicht mehr starten, es wird nur kurz das Logo angezeigt und es erscheind die Fehlermeldung Fehlercode 9. Ich weiß leider nicht mehr weiter und bitte um Unterstützug bei der Behebung dieses Problems. MfG Stotz , Achim

    
        ","Das Programm von sales firstclass 19 lässt sich nicht mehr starten, es wird nur kurz das Logo angezeigt und es erscheind die Fehlermeldung Fehlercode 9."
122,76,"
Wenn ich bei meinem neuen Sales firstclass 20 Neo EMV ein vorhandenes Projekt lade, dann dann
""stockt"" der Bildschirm solange bis das Projekt ganz geladen ist. Ist das normal?
Die Trial lässt sich nicht starten.

    
        ","Wenn ich bei meinem neuen Sales firstclass 20 Neo EMV ein vorhandenes Projekt lade, dann dann
""stockt"" der Bildschirm solange bis das Projekt ganz geladen ist."
123,76,"
-9 ""Benjamin Mul benny6141@aol.com"" ",-9
124,116,"
Zur erstellung einer neuen USB-Präsentation habe ich das Programm
geöffnet, einige Daten aus der Datendatei auf die Leiste gezogen.
und auf den Startknopf gedrückt um zu testen, wie es anläuft. Dann
kam eine Fehlermeldung mit ""smart...."".
Diese habe ich im Internet nachgesehen und es hieß, er habe nicht
das richtige Kartenformat gefunden. Ein Reboot wurde empohlen, was ich
auch durchgeführt habe, ohne die neue Präsentation abzuspeichern.

    
        ","Dann
kam eine Fehlermeldung mit ""smart....""."
125,116,"

Leider hatte ich Ihnen mit meiner ersten Mail die
falschen Computer-Daten uebermittelt.
Hier jetzt die korrekten Daten, und
nochmal meine Anfrage:
Beim Bearbeiten eines Prozesses habe ich die
Statistikdaten veraender, auf Maximum.
Kurz darauf konnte ich keine
Aufträge mehr durchrechnen. Es erscheint immer die Fehlermeldung:
Das
Smartcard-Device 'Karte / Scanner (Epson' kann nicht fuer die
Abrechnung geoeffnet werden.
Grund: Die Hardware wird bereits genutzt.
Warten Sie, bis es freigegeben wird, und probieren sie es erneut.

    
        ","Kurz darauf konnte ich keine
Aufträge mehr durchrechnen."
126,116,"
Hallo, Ich hatte Sales Xtra L installiert und auch damit gearbeitet.
Durch
einen Absturz des PC, Ursache unbekannt, habe ich Windows XP neu
installiert, da auch ein Start im abgesicherten Modus nicht moeglich
war.
Danach musste ich alle meine Programme neu installieren, auch Sales
xtra L.
Wenn ich jetzt eine CRV Datei lade, kann ich sie nicht durchrechnen.
Es kommt dann folgender Hinweis: \""Das Smartcard-Device \""none\"" kann
dieses Format nicht ausführen. Grund: Die aktuell genutzte
Graetekennung ist nicht innerhalb des erlaubten Bereichs fuer Ihr
System.\""

Ich habe auch versucht alle Warehouse-Programme von dem PC zu
entfernen (auch alte Reste) und Xtra L neu installiert. Es kam auch dann
wieder der gleiche Hinweis.

Was kann ich tun um die Prozesse wieder
durchrechnen zu koennen.

Mit freundlichem Gruss

    
        ","Wenn ich jetzt eine CRV Datei lade, kann ich sie nicht durchrechnen."
127,116,"
Ich muÃ? schnell eine Abrechnungsprozess erstellen und mein Programm 2007/2008 geht nicht?,
warum nicht.
Es zeigt immer, die Smartcard Divice... kann dieses Format nicht aus fÃ¼hren.
Die aktuell genutzte GerÃ¤tekennung ist nicht innerhalb des erlaubten Bereichs fÃ¼r Ihr
System.
FÃ¼r eine schnelle Anwort wÃ¤re ich sehr dankbar.
Mit freundlichen GrÃ¼Ã?en

   

    
        ","Ich muÃ? schnell eine Abrechnungsprozess erstellen und mein Programm 2007/2008 geht nicht?,"
128,116,"
Sehr geehrtes Helpdesk-Team, ich habe meine Software auf dem neuen Rechner
installiert.
VISTA Ultimate SP1

Habe folgenden Hinweis, der die
Netzwerkkarte betreffen. # Das Smartcard-Device ""Scanners (Temtech High
Definiti/ Temtech Digital Import Device) kann nicht fuer die Abrechnung
geoeffnet werden. Grund: externes Problem

Es waere prima, wenn Sie bitte
eine Loesung anbieten wuerden.

Beste Gruesse und vielen Dank!


INSTALLATION TETECH Treiber unter VISTA
# hat
dies etwas mit dem Problem zu tun?

    
        ","Habe folgenden Hinweis, der die
Netzwerkkarte betreffen. # Das Smartcard-Device ""Scanners (Temtech High
Definiti/ Temtech Digital Import Device) kann nicht fuer die Abrechnung
geoeffnet werden. Grund: externes Problem"
129,116,"
Ich habe die Treiber für den gelb-weissen Prozessverwalter nochmals heruntergeladen und
installiert. Leider hat sich das Problem mit der Abrechnung nicht verändert bzw. geklärt.
Können Sie mir dennoch weiterhelfen?
Es erscheint immer wieder: "" Das Smartcard-Device `Modem Nr. 3 Scan - In`kann
dieses Format nicht ausführen.
Dieses Format wird nicht unterstuetzt
oder ist nicht lesbar. Benutzen Sie die Funktion
`Supported Formats`, um gepasste Formate zu ermitteln.""
Danke und beste Grüße!

    
        ","Es erscheint immer wieder: "" Das Smartcard-Device `Modem Nr. 3 Scan - In`kann
dieses Format nicht ausführen.
Dieses Format wird nicht unterstuetzt
oder ist nicht lesbar. Benutzen Sie die Funktion
`Supported Formats`, um gepasste Formate zu ermitteln."""
130,116,"
Ich habe mit der Vorgaenderversion einen Ablauf erstellt. Diesen lade ich
ueber *.DDS. Er wird in der Übersicht ordnungsgemaess angezeigt. Beim
Versuch, im Previewfenster anzuzeigen, wird folgender Hinweis
eingeblendet:
"" Das Smartcard-Device `none`kann dieses Format nicht
ausführen. Die aktuell genutzte Geraetekennung ist nicht innerhalb des
erlaubten Bereichs fuer Ihr System""

Was muss ich tun ?

    
        ","Beim
Versuch, im Previewfenster anzuzeigen, wird folgender Hinweis
eingeblendet:
"" Das Smartcard-Device `none`kann dieses Format nicht
ausführen. Die aktuell genutzte Geraetekennung ist nicht innerhalb des
erlaubten Bereichs fuer Ihr System"""
131,116,"
Meine Prozesse haben die Dateiendung -PBL. Um sie darstellen zu können habe ich zwei Updates
gekauft.
Jetzt erhalte ich folgende Anzeige:
Das Smartkarte-Device

    
        ","Jetzt erhalte ich folgende Anzeige:
Das Smartkarte-Device"
132,116,"
Wertes Team! Betreff Ticket#: 81000801232128718083732812 -Die Konfigurationsänderung im Kompatibilatätsmodus hat bei Produkt im IT Katalog 6,8 nichts gebracht. Es wird immer angezeigt -neu intalieren-.Selbst Produkt im IT Katalog 12-Windows 7angegeben, zeigt an -Das Smartcad-Device"" kann dieses Format nicht ausführen. Die aktuell genutzte Geräteerkennung liegt nicht innerhalb des erlaubten Bereichs für ihr System!!! -Sollte ich vielleicht mal zum Nachbarngehen??? Langsam ist meine Geduld zu ende. Bei Windows XP SP2 lief das Programm 9,8 ohne Einschränkung. Jetzt bei Windows 7 ist alles ein Problem. Ich kann dies einfach nicht verstehen. Mit frdl. Gruß C.Grant

    
        ","Selbst Produkt im IT&OFFICE Katalog 12-Windows 7angegeben, zeigt an -Das Smartcad-Device"" kann dieses Format nicht ausführen. Die aktuell genutzte Geräteerkennung liegt nicht innerhalb des erlaubten Bereichs für ihr System!!!"
133,116,"
Ich möchte alte Statistiken überarbeiten, was mir auch mit einer Vorgängerversion Ihres Programms (Statistics Cleaner 2004) problemlos gelungen ist. Jetzt aber mit der Version ""Statistics Cleaner Studio 18 firstclass"" bekomme ich  - nach einer gelungenen kurzen Test-Erstellung - beim Klick auf den ""Erstellungs-Button"" immer nur die Fehlermeldung ""Das Smartcard-Device 'Scanner (High Definition Scan' kann nicht für die Erstellung geöffnet werden. Das Gerät ist bereits in Benutzung ..."".
Mir ist nicht klar, wieso dieses ""Gerät"" 
z.Z.  ""in Benutzung"" ist und vor allem, wie es ""freigegeben"" werden kann. Eine Aktivierung auf die Konfiguration ""SDW"" bringt keine Abhilfe.

    
        ","Jetzt aber mit der Version ""Statistics Cleaner Studio 18 firstclass"" bekomme ich  - nach einer gelungenen kurzen Test-Erstellung - beim Klick auf den ""Erstellungs-Button"" immer nur die Fehlermeldung ""Das Smartcard-Device 'Scanner (High Definition Scan' kann nicht für die Erstellung geöffnet werden. Das Gerät ist bereits in Benutzung ...""."
134,116,"
Sales firstclass 19 Ultimate Spezialedition
Ich habe meinen Verkaufs-Ablauf fast fertig bearbeitet. Wenn ich ihn zur Kontrolle im Programm durchrechnen will kommt folgende Meldung: ""Das Smartkarten-Device 'none' kann nicht für die Abrechnung göffnet werden. Es wurde kein Treiber auf ihrem System gefunden"". 
Dieser Fehler ist vor längerer Zeit schon mal aufgetreten, jedoch nach mehreren Neustarts verschwunden. 
Ich wollte den Ablauf eigentlich meinem Chef zum 3. Jahresmeeting am 12.09.11 präsentieren. Das kann ich wohl vergessen.
Für ihre Hilfe besten dank
Karl Vollmilch

    
        ","Wenn ich ihn zur Kontrolle im Programm durchrechnen will kommt folgende Meldung: ""Das Smartkarten-Device 'none' kann nicht für die Abrechnung göffnet werden. Es wurde kein Treiber auf ihrem System gefunden""."
135,116,"
Guten Tag, ich konnte 2 Zeilen mit dem Programm erstellen.Bei der dritten Zeile kommt nun wieder der Fehler ""Das Smartcard-Device 'Microsoft Scancreator' kann dieses Format nicht erstellen. Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System"". Jetzt geht trotz Abschalten und Wiederanschalten wieder gar nichts mehr, obwohl ich nur erstellt habe und sonst nichts verändert habe. Das Vorum ist für diesen Fehler auch nicht wirklich hilfreich.
Mit freundlichen Grüßen
Rainer Ackerer

    
        ","Bei der dritten Zeile kommt nun wieder der Fehler ""Das Smartcard-Device 'Microsoft Scancreator' kann dieses Format nicht erstellen. Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System""."
136,116,"
Hallo!

Ich habe vor kurzem das ""Analysity Statistics Laboratory 19"" erworben. Jetzt will ich eine und mehrere Statistikdateien  aus meiner Buchhaltung laden. Aber es erscheint dabei der Hinweis: ""Das Smartcard-Device `Microsoft Scancreator` kann dieses Format nicht erstellen! Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System""

Was kann ich tun, um eben dieses zu vermeiden? Was muß ich tun?!

Mit freundlichen Grüßen,

Frank Drebin

    
        ","Aber es erscheint dabei der Hinweis: ""Das Smartcard-Device `Microsoft Scancreator` kann dieses Format nicht erstellen! Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System"""
137,116,"
Wenn ich ein Statstikfile importiere, lässt sich dieses nicht durchrechnen. Stattdessen kommt die Fehlermeldung:

Das Smartcard-Devise 'Microsoft Scancreator' kann dieses Format nicht erstellen.

Grund: Unbekanntes externes Problem!

Diese Fehlermeldung kommt aber nur, wenn man das File in den verschiedenen Zeilen einspielt. Wenn man das Programm nicht als neues Projekt startet, lässt sich das File einspielen und auch durchrechnen.

BG
Lanz

    
        ","Wenn ich ein Statstikfile importiere, lässt sich dieses nicht durchrechnen."
138,116,"
Hallo!

Ich benutze Analysity Statistiken Studio 19. Wenn ich eine Datei durchrechnen will, erscheint folgende Fehlermeldung: 

""Das Smartcard-Device ´Microsoft Scancreator` kann dieses Format nicht erstellen! -Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System.""

Durchrechnen lässt die Datei sich so nicht.

Was muß ich tun?!

Mit freundlichen Grüßen,

Frank Geiges

    
        ","Wenn ich eine Datei durchrechnen will, erscheint folgende Fehlermeldung: 

""Das Smartcard-Device ´Microsoft Scancreator` kann dieses Format nicht erstellen! -Grund: Die aktuell genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System."""
139,116,"
Programm (Anzeigepfeil)läuft nicht!
Prozesserstellungen per CWVEMX-Import von 
USB Stick ins Programm geladen. Kartenleser Solarmobile HDC-ZN003 
Folgender Hinweis:
""das Smartcard-Device 'none' kann dieses Format nicht ausführen!
Grung: 
Die aktuelle genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System""

Zur Bearbeitung dieser Prozess Daten extra den Rechner "" Acer Killerz Z2572 D"" gekauft

    
        ","Folgender Hinweis:
""das Smartcard-Device 'none' kann dieses Format nicht ausführen!
Grung: 
Die aktuelle genutzte Gerätekennung ist nicht innerhalb des erlaubten Bereichs für Ihr System"""
140,116,"
Meine in Bearbeitung befindliche Artikelpreview lässt sich nicht mehr in Gang setzten / bearbeiten. Es komme ein Button mit folgendem Text:
Das Smartcard-Device Modem Nr. 3 Scan In kann dieses Format nicht ausführen.
Grund: Dieses Format wird nicht unterstuetzt oder ist nicht lesbar. Benutzen Sie die Funktion ""Supported Formats"" um die passenden Formate zu ermitteln. 

    
        ",Meine in Bearbeitung befindliche Artikelpreview lässt sich nicht mehr in Gang setzten / bearbeiten.
141,116,"
Konnte Statistics Laboratory L installieren.
aber damit kann ich weder durchrechnen noch erstellen.

Versuchte auch die Beispiel.ods anzuzeigen. und es kommt eine Fehlermeldung:

Das Smartcard-Device ""Microsoft-Scancreator"" kann dieses Format nicht erstellen!
Grund:
Unbekanntes externes Problem.

Das taucht beim Durchrächnen eines Odss auf.

    
        ","Konnte Statistics Laboratory L installieren.
aber damit kann ich weder durchrechnen noch erstellen."
142,116,"
Guten Tag
Ich erhalte beim Auswählen einer xls-datei für die Zusatzstatistik folgende Fehlermeldung:

Fehlernummer: 44044. Fehlerbeschreibung: Datei nicht gefunden.

Die xls Dateien sind eingebunden und im Archiv verfügbar. 

    
        ","Ich erhalte beim Auswählen einer xls-datei für die Zusatzstatistik folgende Fehlermeldung:

Fehlernummer: 44044. Fehlerbeschreibung: Datei nicht gefunden."
